seed_base,arm,analysis_scope,task,endpoint,target_semantics,scale,aggregation,n_test,spearman,pearson,r2,rmse,mae,b0_rmse,rmse_gain_over_b0,prediction_target_variance_ratio,calibration_slope,calibration_intercept,calibration_mean_bias
2026,LOCAL0,observable_only,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,371,0.24157382319281284,0.14140912766590202,0.011503170451065747,21.959411040582438,7.672786090143125,22.209881182479446,0.011277419263935303,0.052426108211202145,0.032378092016312136,-4.795059460063664,-0.6351275533439997
2026,LOCAL3,primary_measurement_valid,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.7647670952326772,0.5632526622829173,0.26922590449705697,36.473957493175945,15.581385151659594,42.77656700591202,0.14733789908538036,0.21148435190576995,0.259025411606996,12.940348732002501,-8.24483120095291
2026,LOCAL3,primary_measurement_valid,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.59183388326317,0.3636858423015621,0.09290427138624191,35.88629828168357,11.632375428852828,37.95576601319648,0.054523144936487244,0.09638153770902573,0.11290763755910418,8.378474141346086,-7.201513241692593
2026,LOCAL3,primary_measurement_valid,static,T2,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.42725543292752305,0.2706811900351988,0.022135486207238042,30.756774520303964,7.457283753138066,31.345565059981617,0.018783854703240066,0.02071126545069426,0.0389548372852529,2.8032715784061337,-5.824055490747628
2026,LOCAL3,primary_measurement_valid,static,T3,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,375,0.3397150039660379,0.38971064389647525,0.011847884121893748,12.33488947993243,3.157316216124965,12.477635535818399,0.011440152701703829,0.005455147089591178,0.02878362580681928,0.9721124474297518,-2.489906319529302
2026,LOCAL3,primary_measurement_valid,delta,T0_to_T1,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,375,0.4266719763340539,0.2450227460055558,0.05602093002114561,24.611497222445962,13.1246565398448,25.477864188497076,0.03400469362900001,0.09438422939567052,0.07527592830227174,-9.891034151895255,0.3068087533603901
2026,LOCAL3,primary_measurement_valid,delta,T1_to_T2,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,375,0.39617453635225847,0.42840025005885385,0.18349351859690344,15.536007819220709,8.829889292713018,17.219808801872187,0.09778279201731964,0.18281156574252874,0.1831688209177736,-7.111380667077914,-0.09810363774592781
2026,LOCAL3,primary_measurement_valid,delta,T2_to_T3,literal_ftv_end_minus_ftv_start,natural,pooled_5fold_oof,375,0.19772829673455455,0.11553963337479076,0.0023665130627638087,27.357223084959013,9.514611926998729,27.537956917151757,0.006563080650335931,0.048084050540579515,0.02533561830946706,-5.682152643188657,-0.40687510467083643
2026,LOCAL3,observable_only,static,T0,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,374,0.7627785694828748,0.5587326179062844,0.2643144263067385,36.510747085795515,15.554609889000396,42.67940335287805,0.14453473531669123,0.20800413493587044,0.2548238129023719,12.940310840699471,-8.224285026974124
2026,LOCAL3,observable_only,static,T1,static_ftv_log_winsor_median_iqr_inverse_natural,natural,pooled_5fold_oof,367,0.582377000627305,0.38230802381097834,0.09606998103301789,32.48629097059292,10.687641833814975,34.34636987087729,0.054156491858592455,0.07331109283390662,0.10351380188108215,8.084646767628255,-6.629720211651063
