task_type,model,run_name,encoder_stream,representation,representation_role,input_variant,target_name,timepoint,transition,probe_type,feature_dim,metric,estimate,ci_low,ci_high,bootstrap_replicates,valid_replicates,bootstrap_unit,ci_method,seed
static,m0,m0_final,online,online_preprojector,preprojector,current,ld,T3,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,2802554025
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,mae,0.06732219053100118,0.06170783051261765,0.07263700712051763,2000,2000,patient within fold,percentile,2188002418
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,rmse,0.08733663448891915,0.07950285523204555,0.09526595291306873,2000,2000,patient within fold,percentile,2188002418
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,r2,0.14192576527170098,0.06440431655453226,0.21384009866537723,2000,2000,patient within fold,percentile,2188002418
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,spearman,0.42480942086699286,0.33868425519991574,0.5022438483154127,2000,2000,patient within fold,percentile,2188002418
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,pearson,0.39251577434100016,0.31535967182699864,0.4681089072466922,2000,2000,patient within fold,percentile,2188002418
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,predicted_to_target_variance_ratio,0.2513860163474891,0.2010616442712746,0.31593082644157505,2000,2000,patient within fold,percentile,2188002418
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,fold_centered_variance_ratio,0.27181007760387915,0.2217755658302774,0.33583626855454546,2000,2000,patient within fold,percentile,2188002418
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,2188002418
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,2188002418
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,2188002418
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,rmse_gain_over_b0,0.07701126527696504,0.03751538159950462,0.11710377180156337,2000,2000,patient within fold,percentile,2188002418
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T0,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,2188002418
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,mae,0.0717498634029706,0.06661941908426527,0.07709949964815459,2000,2000,patient within fold,percentile,2802269590
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,rmse,0.0895954771652626,0.0824673168629498,0.09694535162127545,2000,2000,patient within fold,percentile,2802269590
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,r2,0.038282153728594004,-0.028381351049891024,0.09216576224814133,2000,2000,patient within fold,percentile,2802269590
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,spearman,0.2265980202525885,0.12354531311588672,0.3151348668803807,2000,2000,patient within fold,percentile,2802269590
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,pearson,0.21048009969861883,0.10435529702247835,0.30815544949979856,2000,2000,patient within fold,percentile,2802269590
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,predicted_to_target_variance_ratio,0.08280411681946806,0.0642221902254184,0.10771701212569365,2000,2000,patient within fold,percentile,2802269590
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,fold_centered_variance_ratio,0.0889576540105686,0.06920525727550025,0.1145844150788848,2000,2000,patient within fold,percentile,2802269590
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,2802269590
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,2802269590
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,2802269590
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,rmse_gain_over_b0,0.020504085534390978,-0.011423037452593883,0.04912649691714413,2000,2000,patient within fold,percentile,2802269590
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T1,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,2802269590
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,mae,0.08996054444397256,0.08237208748034384,0.0980756222808754,2000,2000,patient within fold,percentile,3683539059
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,rmse,0.11965139842052995,0.1067702677607671,0.13410757557237413,2000,2000,patient within fold,percentile,3683539059
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,r2,0.029100663951559413,-0.008427006627474243,0.06303140940846902,2000,2000,patient within fold,percentile,3683539059
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,spearman,0.1961276595744681,0.10277561063952552,0.2885721563474724,2000,2000,patient within fold,percentile,3683539059
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,pearson,0.17210504339060478,0.07989246511632876,0.26401901564053737,2000,2000,patient within fold,percentile,3683539059
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,predicted_to_target_variance_ratio,0.03752019046995752,0.029002832820330074,0.049157599998158226,2000,2000,patient within fold,percentile,3683539059
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,fold_centered_variance_ratio,0.03955945910757095,0.03179667169235111,0.049493633224616224,2000,2000,patient within fold,percentile,3683539059
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,3683539059
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,3683539059
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,3683539059
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,rmse_gain_over_b0,0.019898845717747412,0.003381864419504072,0.03849085956200159,2000,2000,patient within fold,percentile,3683539059
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T2,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,3683539059
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,mae,0.11582837740130883,0.10703674630801871,0.12430403166791675,2000,2000,patient within fold,percentile,2932670894
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,rmse,0.14448020673486842,0.13313838682669923,0.15553874848444893,2000,2000,patient within fold,percentile,2932670894
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,r2,-0.044806893291036376,-0.09550908202251039,-0.0009000011318945108,2000,2000,patient within fold,percentile,2932670894
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,spearman,0.025557856411423375,-0.0734764032043697,0.12460925031299183,2000,2000,patient within fold,percentile,2932670894
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,pearson,0.024571213477650563,-0.06897856820390641,0.12331766550384134,2000,2000,patient within fold,percentile,2932670894
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,predicted_to_target_variance_ratio,0.0553843809642468,0.04400859641249123,0.07031574375042891,2000,2000,patient within fold,percentile,2932670894
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,fold_centered_variance_ratio,0.05606196912547326,0.04441398259596658,0.07161811441891636,2000,2000,patient within fold,percentile,2932670894
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,2932670894
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,2932670894
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,2932670894
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,rmse_gain_over_b0,-0.020252871114427782,-0.04217266136428825,0.002063420677744863,2000,2000,patient within fold,percentile,2932670894
static,m0,m0_final,online,online_preprojector,preprojector,current,sphericity,T3,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,2932670894
static,m0,m0_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,mae,15.804295144767092,12.607266144385063,19.424449052688296,2000,2000,patient within fold,percentile,1942963537
static,m0,m0_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,rmse,37.748312753443265,24.57460028372035,50.437446500528324,2000,2000,patient within fold,percentile,1942963537
static,m0,m0_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,r2,0.21726913756351984,0.0633253996672818,0.44631615133472846,2000,2000,patient within fold,percentile,1942963537
static,m0,m0_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,spearman,0.683468881556491,0.6188886787330057,0.74056915158541,2000,2000,patient within fold,percentile,1942963537
static,m0,m0_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,pearson,0.5174315654914349,0.38096910974959564,0.707471572509791,2000,2000,patient within fold,percentile,1942963537
static,m0,m0_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,predicted_to_target_variance_ratio,0.4546325202509471,0.2014407809161518,1.00992598565167,2000,2000,patient within fold,percentile,1942963537
static,m0,m0_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,fold_centered_variance_ratio,0.6827466101451215,0.5681735897303849,0.8091576438775454,2000,2000,patient within fold,percentile,1942963537
static,m0,m0_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,sign_accuracy,,,,2000,0,patient within fold,percentile,1942963537
static,m0,m0_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,shrinkage_accuracy,,,,2000,0,patient within fold,percentile,1942963537
static,m0,m0_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,shrinkage_balanced_accuracy,,,,2000,0,patient within fold,percentile,1942963537
static,m0,m0_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,rmse_gain_over_b0,0.15363194124175394,0.06943668200592912,0.29529299141916693,2000,2000,patient within fold,percentile,1942963537
static,m0,m0_final,online,online_projected,projected,current,ftv,T0,,single_output_ridge,192,rmse_gain_over_zero_change,,,,2000,0,patient within fold,percentile,1942963537
static,m0,m0_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,mae,11.881345022261204,8.964279299826426,15.553116529115709,2000,2000,patient within fold,percentile,2712230179
static,m0,m0_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,rmse,35.740540354258016,19.941338439676038,51.6805811881179,2000,2000,patient within fold,percentile,2712230179
static,m0,m0_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,r2,0.10025793507998992,0.029999215919433265,0.23744800191360127,2000,2000,patient within fold,percentile,2712230179
static,m0,m0_final,online,online_projected,projected,current,ftv,T1,,single_output_ridge,192,spearman,0.6185916486517238,0.5499823747468567,0.6815058601188791,2000,2000,patient within fold,percentile,2712230179
