stage,seed_base,arm,pooling,target_name,endpoint,availability,status_reason,feature_dim,aggregation,n_test,spearman,pearson,natural_r2,rmse,mae,standardized_scale,standardized_fold_count,standardized_spearman_fold_mean,standardized_r2_fold_mean,standardized_r2_fold_sd
final,2026,N1,PVALID,max_resample_factor,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3966998566521371,0.3622757203770098,0.11370713195133297,0.2811655926333366,0.21024211234319115,standardized_outer_train,5.0,0.40121530500091646,0.1136348036072389,0.0510633809900938
final,2026,N1,PVALID,max_resample_factor,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3871833193096736,0.33692197704558624,0.10141629130395613,0.280553623437955,0.21458919825436448,standardized_outer_train,5.0,0.3873480937152144,0.10104599427364587,0.07644563107091944
final,2026,N1,PVALID,max_resample_factor,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.39737986633165284,0.3538256384431336,0.1122073012028244,0.28121041259495416,0.21074309243739447,standardized_outer_train,5.0,0.3979763994564906,0.1119483008460653,0.06013903981657816
final,2026,N1,PVALID,native_spacing_x_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5564659259924768,0.48585401719974775,0.23218988324614642,0.1309093845344404,0.08792169368132256,standardized_outer_train,5.0,0.5585606588708317,0.22770693536183728,0.1020541319079844
final,2026,N1,PVALID,native_spacing_x_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5457363916014898,0.4518895835859609,0.16512721025955457,0.13505031901848455,0.0911526647125588,standardized_outer_train,5.0,0.5529569344143386,0.1553971813536068,0.11545017922889889
final,2026,N1,PVALID,native_spacing_x_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5533833883143235,0.47554250267657194,0.20869144265796546,0.1308868120649591,0.08897385246744217,standardized_outer_train,5.0,0.5532821983313927,0.2016267664572188,0.03363990944292585
final,2026,N1,PVALID,native_spacing_x_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5968123929502167,0.508274838659738,0.23877994929402258,0.1276169110799573,0.08569563600813236,standardized_outer_train,5.0,0.5930204447409757,0.22755012857345708,0.07021775559513417
final,2026,N1,PVALID,native_spacing_x_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.5630995247146267,0.48039023553050464,0.21119712136442226,0.13111585667446035,0.08843596171736397,standardized_outer_train,5.0,0.5644550590893846,0.20307025293653003,0.04799317902363054
final,2026,N1,PVALID,native_spacing_y_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5564041374184586,0.485854013866293,0.23218988103294957,0.1309093844222633,0.08792169414592572,standardized_outer_train,5.0,0.5585495326538201,0.2277069331305981,0.10205411307699964
final,2026,N1,PVALID,native_spacing_y_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5455441984318798,0.45188955864484515,0.16512713408292112,0.13505032514474308,0.09115266711394547,standardized_outer_train,5.0,0.5529436660243618,0.15539709072212005,0.11545041424958943
final,2026,N1,PVALID,native_spacing_y_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5532051737399885,0.47554234182992855,0.20869124289691876,0.13088682845965544,0.08897386692490543,standardized_outer_train,5.0,0.5530993249173688,0.20162663025234923,0.033640073640095504
final,2026,N1,PVALID,native_spacing_y_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5967941226822331,0.5082749404207796,0.23878008690079522,0.12761689929442732,0.08569563524901015,standardized_outer_train,5.0,0.5929816294918582,0.22755024002355023,0.07021769580059459
final,2026,N1,PVALID,native_spacing_y_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.56298690806814,0.4803902136904616,0.21119708622839617,0.13111585933027228,0.0884359658584467,standardized_outer_train,5.0,0.5643935382718522,0.20307022353215437,0.04799315987721331
final,2026,N1,PVALID,native_spacing_z_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4520504675528307,0.4863518619429974,0.23134756700551318,0.4772939886683488,0.39005133415915005,standardized_outer_train,5.0,0.4525425555460794,0.23084130711726472,0.06287356499421852
final,2026,N1,PVALID,native_spacing_z_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4756624050582051,0.49169323659535225,0.22727545369448898,0.47880822807936235,0.38418878019662656,standardized_outer_train,5.0,0.476317045507885,0.22766950824164822,0.08098793215195996
final,2026,N1,PVALID,native_spacing_z_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.42382952397069423,0.42794787128047884,0.16812849686011766,0.49514282071819693,0.40629983182206125,standardized_outer_train,5.0,0.4194853163946073,0.16822990113973457,0.1068974610461507
final,2026,N1,PVALID,native_spacing_z_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4219444892134463,0.4272052191879414,0.15362895135351295,0.5021142784692411,0.40673863096237417,standardized_outer_train,5.0,0.42281606646298925,0.1556481710838437,0.14176567715363372
final,2026,N1,PVALID,native_spacing_z_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.44337172144879405,0.4582995472516925,0.1950951172284082,0.48833982898378725,0.396819644285053,standardized_outer_train,5.0,0.44279024597789024,0.1955972218956228,0.09273226657884004
final,2026,N1,PVALID,padding_fraction,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.6104402049461501,0.5983647637377845,0.35773066411186805,0.07328432875153044,0.05499449821046668,standardized_outer_train,5.0,0.607611050436056,0.3560602405438731,0.10714349032140692
final,2026,N1,PVALID,padding_fraction,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.43981306427288586,0.3696173183752016,0.10451818491562148,0.1014496507054449,0.07540699632545576,standardized_outer_train,5.0,0.43515646953520726,0.10615737152454621,0.1062042715608654
final,2026,N1,PVALID,padding_fraction,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5465994625282332,0.4788281713838105,0.17081996653886056,0.09837589387183361,0.07120402250241199,standardized_outer_train,5.0,0.5451548001804172,0.17453264159101517,0.1700076167460871
final,2026,N1,PVALID,padding_fraction,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5033029440399923,0.5307415514616869,0.2633404857791597,0.09332783551662223,0.07194497118377485,standardized_outer_train,5.0,0.48760567931667975,0.24499914095728448,0.14913469283616082
final,2026,N1,PVALID,padding_fraction,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.5250389189468154,0.49438795123962087,0.22410232533637744,0.09160942721135779,0.06838762205552733,standardized_outer_train,5.0,0.5188819998670902,0.22043734865417974,0.07358831869415489
final,2026,N1,PVALID,resize_anisotropy,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.29604151455843314,0.33333936941469333,0.07681902826703946,0.32384956707398926,0.22284780126540552,standardized_outer_train,5.0,0.29371993578371525,0.06696359311590547,0.04403054663805651
final,2026,N1,PVALID,resize_anisotropy,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.23265583285634006,0.24866111012154368,0.04447420333097474,0.32935637816923324,0.221167381877171,standardized_outer_train,5.0,0.2515142616501708,0.03974062012894353,0.03176552500495783
final,2026,N1,PVALID,resize_anisotropy,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3345455933086369,0.36761290769656785,0.12167691249578516,0.3165835685299491,0.21214960220264775,standardized_outer_train,5.0,0.3387947817428337,0.10665380367809305,0.08768126214956623
final,2026,N1,PVALID,resize_anisotropy,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3000885700648447,0.3479321317350933,0.1182518857696353,0.3151269382209944,0.21280360224226702,standardized_outer_train,5.0,0.30537002401895375,0.10584643184712306,0.04554392449776884
final,2026,N1,PVALID,resize_anisotropy,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.2908328776970637,0.32438637974197454,0.09030550746585866,0.3212291129985415,0.21724209689687282,standardized_outer_train,5.0,0.29734975079891834,0.07980111219251626,0.04081866997606358
final,2026,N1,PVALID,valid_source_fraction,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.6104402049461501,0.5983647938631367,0.35773069611422015,0.07328432692576142,0.0549945039030076,standardized_outer_train,5.0,0.607611050436056,0.35606027561163633,0.10714338278920477
final,2026,N1,PVALID,valid_source_fraction,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.43980807011963025,0.369617102080443,0.10451800254062338,0.10144966103612868,0.07540702451483439,standardized_outer_train,5.0,0.43515646953520726,0.10615716211040296,0.10620368389172206
final,2026,N1,PVALID,valid_source_fraction,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5466024657595411,0.47882754742947,0.17081888442106996,0.09837595806432856,0.07120405309919112,standardized_outer_train,5.0,0.5451548001804172,0.17453160382785549,0.17000960586566877
final,2026,N1,PVALID,valid_source_fraction,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5033028985390527,0.5307415344068068,0.26334041044613354,0.09332784028861524,0.07194497327677855,standardized_outer_train,5.0,0.48760567931667975,0.24499899344494777,0.14913524599464642
final,2026,N1,PVALID,valid_source_fraction,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.5250384098410935,0.49438774444496414,0.22410199838051176,0.09160944657870847,0.06838763869845291,standardized_outer_train,5.0,0.5188819998670902,0.22043700874871064,0.07358879177634033
final,2026,N3,P0,acquisition_fov_x_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5190828452258618,0.5940146265946776,0.3339877419126991,52.96936806462133,39.34352804740504,standardized_outer_train,5.0,0.5236573391533164,0.3322314850129417,0.047411058162383155
final,2026,N3,P0,acquisition_fov_x_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5143648304804572,0.5736745434407788,0.3094144359977745,54.32646300576553,41.06035832768346,standardized_outer_train,5.0,0.516639437829064,0.30791939053913897,0.048058375077788096
final,2026,N3,P0,acquisition_fov_x_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.49289783801986686,0.5460883496271285,0.28504414175110426,55.936190797031635,40.93723787056385,standardized_outer_train,5.0,0.48820580417575304,0.28435996092961224,0.0392297655987986
final,2026,N3,P0,acquisition_fov_x_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.473995542278085,0.581428135765323,0.3304167644989102,53.267946621876405,39.416861086129295,standardized_outer_train,5.0,0.4751498346313222,0.32747368035600255,0.14872681824665468
final,2026,N3,P0,acquisition_fov_x_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.5000852640010678,0.573801413856977,0.31471577104012205,54.124992122323725,40.18949633294541,standardized_outer_train,5.0,0.500913103947364,0.31299612920942393,0.05958060450464272
final,2026,N3,P0,acquisition_fov_y_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.519129800299443,0.5940147212293753,0.3339878902754476,52.969362016926254,39.34352249794062,standardized_outer_train,5.0,0.5237356619419271,0.33223160637491367,0.047410826872872625
final,2026,N3,P0,acquisition_fov_y_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.5144675346192411,0.5736744331485738,0.3094142679646048,54.326469627690386,41.06037085912859,standardized_outer_train,5.0,0.5169147122558658,0.3079192053589769,0.048058501215586795
final,2026,N3,P0,acquisition_fov_y_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.49316091409929447,0.546088338166527,0.28504412437158777,55.93619142143123,40.937239585959354,standardized_outer_train,5.0,0.4884039671771176,0.2843599574402832,0.03922976209022729
final,2026,N3,P0,acquisition_fov_y_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.47400433583657936,0.5814281047036837,0.3304167185227983,53.26794838126301,39.41686148536205,standardized_outer_train,5.0,0.4752353832853746,0.32747363380241645,0.14872677853151245
final,2026,N3,P0,acquisition_fov_y_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.5001906462136395,0.57380139931204,0.31471575028360965,54.12499286182772,40.18949860709765,standardized_outer_train,5.0,0.5010724311650714,0.31299610074414747,0.059580595399435006
final,2026,N3,P0,acquisition_fov_z_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.274051093327946,0.38511508850071874,0.1303369939158897,10.17632977092326,6.637368914217636,standardized_outer_train,5.0,0.27577391844087024,0.12719024635234294,0.04707978199004993
final,2026,N3,P0,acquisition_fov_z_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.22125094469149667,0.16843986251801055,-0.026447221091002948,11.742408049860211,7.187550556111896,standardized_outer_train,5.0,0.20635276239386985,-0.02627994637273312,0.0362374317313816
final,2026,N3,P0,acquisition_fov_z_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.24709220283263666,0.13989658049327022,-0.06544083200105066,12.435240410321223,7.616872901983785,standardized_outer_train,5.0,0.2550634182642716,-0.06902151937730709,0.15377890356249832
final,2026,N3,P0,acquisition_fov_z_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.22847111774731824,0.3254992681338921,0.09507923957872777,11.002157004047575,6.673262862343486,standardized_outer_train,5.0,0.2341333022678977,0.07818295266613198,0.146391696701482
final,2026,N3,P0,acquisition_fov_z_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.2427163396498494,0.2547376999114729,0.03338204510064097,11.339033808788066,7.028763808664201,standardized_outer_train,5.0,0.24283085034172727,0.027517933317108657,0.08061697748117824
final,2026,N3,P0,max_resample_factor,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.34184416585452304,0.29274529013543016,0.051029896981966805,0.29256380332624876,0.2150587038355313,standardized_outer_train,5.0,0.3430714337869748,0.05225180978512124,0.04855255489101883
final,2026,N3,P0,max_resample_factor,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3798940785076407,0.33285804520028833,0.09332153970574086,0.2846037398905361,0.2153144715855364,standardized_outer_train,5.0,0.38011876414309703,0.09218865852979709,0.06598844123146093
final,2026,N3,P0,max_resample_factor,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.39409756209670244,0.38108179810928927,0.1389620706470729,0.27713073103422337,0.2098390420651574,standardized_outer_train,5.0,0.3929376719346668,0.13800837788662193,0.06502471442624912
final,2026,N3,P0,max_resample_factor,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.3863627913151981,0.3432223548566165,0.10715032223817811,0.2796570582543503,0.2133922101537407,standardized_outer_train,5.0,0.3720038788949293,0.10805488782485928,0.08633172741454563
final,2026,N3,P0,max_resample_factor,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.37554964944351604,0.33747687207540605,0.09761595739323967,0.28348883312633966,0.21340110690999142,standardized_outer_train,5.0,0.372032937189917,0.09762593350659989,0.04429570954596741
final,2026,N3,P0,native_spacing_x_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4977513139325465,0.425741316898299,0.16298934409007804,0.13668138141142974,0.09151204706614827,standardized_outer_train,5.0,0.5117021388854475,0.15775694366597198,0.06310103895063185
final,2026,N3,P0,native_spacing_x_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.49620741957235087,0.4187161198280773,0.14496688486295362,0.13667117514023794,0.09151559437999661,standardized_outer_train,5.0,0.5076267979627811,0.134030770566012,0.09986484450237718
final,2026,N3,P0,native_spacing_x_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.49422615423257904,0.3976807644573678,0.14952154257804207,0.1356921168074539,0.09020113383654253,standardized_outer_train,5.0,0.50700151938233,0.14047096802279624,0.0716578511382199
final,2026,N3,P0,native_spacing_x_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4942167953600503,0.43055012395013215,0.16024706000104538,0.13403829207347898,0.08871816226068073,standardized_outer_train,5.0,0.4956890763609664,0.14225743727740375,0.19221395297252206
final,2026,N3,P0,native_spacing_x_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.49560042077438166,0.41817208128346905,0.15443120788302978,0.13577074135815015,0.09048673438584204,standardized_outer_train,5.0,0.5055048831478812,0.143629029883046,0.08992510859430153
final,2026,N3,P0,native_spacing_y_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.49780062659710045,0.42574142154209804,0.16298944608146548,0.13668137276986872,0.09151204143344027,standardized_outer_train,5.0,0.5118082269398905,0.15775701754187205,0.06310110547692238
final,2026,N3,P0,native_spacing_y_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.496303826733898,0.4187163470753926,0.1449671317016522,0.1366711553771143,0.09151558777175794,standardized_outer_train,5.0,0.5079197894621317,0.13403104893689152,0.0998642889836384
final,2026,N3,P0,native_spacing_y_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.49431535484560285,0.3976808333561233,0.14952161718495094,0.1356921107250402,0.09020113019114585,standardized_outer_train,5.0,0.5071106754252233,0.14047103789286813,0.07165787531212302
final,2026,N3,P0,native_spacing_y_mm,T3,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.49437189935899395,0.4305501201334646,0.16024705744668344,0.1340382920139297,0.08871816222576001,standardized_outer_train,5.0,0.49591789552085813,0.14225743351281164,0.19221392050365677
final,2026,N3,P0,native_spacing_y_mm,macro,AVAILABLE,,192.0,mean_of_pooled_endpoint_metrics,3232.0,0.4956979268838988,0.41817218052676963,0.15443131310368802,0.13577073272148824,0.09048673040552602,standardized_outer_train,5.0,0.5056891468370258,0.14362913447111086,0.08992512737495897
final,2026,N3,P0,native_spacing_z_mm,T0,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.4473137628583486,0.46295388529074577,0.1952675690363571,0.488367453650271,0.3995858214278163,standardized_outer_train,5.0,0.4501204284585912,0.19547758824789863,0.05430467553751328
final,2026,N3,P0,native_spacing_z_mm,T1,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.42909310549638435,0.450029214462406,0.1817186214564629,0.49272044678464494,0.40177612309825383,standardized_outer_train,5.0,0.4273685198428943,0.18014263854302565,0.05385086428229707
final,2026,N3,P0,native_spacing_z_mm,T2,AVAILABLE,,192.0,pooled_outer_test_folds,808.0,0.39962356876719973,0.4021735521046973,0.14095467942561413,0.5031649732837857,0.4157391061191637,standardized_outer_train,5.0,0.39492843835832386,0.1414101629035063,0.06889489532207171
